RunID,RunTime,Type,QuestionID,Question,ModelName,Parsed,OK,Note
20250909-221125,2025-09-09 22:12:45 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.025000,True,
20250909-221125,2025-09-09 22:12:45 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.100000,True,
20250909-221125,2025-09-09 22:12:45 +0300,binary,578,Will humans go extinct before 2100?,Gemini [gemini-2.5-pro],0.060000,True,
20250909-221125,2025-09-09 22:12:45 +0300,binary,578,Will humans go extinct before 2100?,Grok [grok-4],0.060000,True,
20250909-221125,2025-09-09 22:15:47 +0300,numeric,14333,How old will the oldest living person be in 2100?,OpenRouter-Default [openai/gpt-4o],"{""P10"": 10.0, ""P20"": 20.0, ""P40"": 40.0, ""P50"": 50.0, ""P60"": 60.0, ""P80"": 80.0, ""P90"": 90.0}",False,fallback_default
20250909-221125,2025-09-09 22:15:47 +0300,numeric,14333,How old will the oldest living person be in 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"{""P10"": 118.0, ""P20"": 122.0, ""P40"": 127.0, ""P60"": 132.0, ""P80"": 140.0, ""P90"": 148.0}",True,
20250909-221125,2025-09-09 22:15:47 +0300,numeric,14333,How old will the oldest living person be in 2100?,Gemini [gemini-2.5-pro],"{""P10"": 115.0, ""P20"": 116.0, ""P40"": 117.0, ""P60"": 119.0, ""P80"": 122.0, ""P90"": 126.0}",True,
20250909-221125,2025-09-09 22:15:47 +0300,numeric,14333,How old will the oldest living person be in 2100?,Grok [grok-4],"{""P10"": 10.0, ""P20"": 20.0, ""P40"": 40.0, ""P50"": 50.0, ""P60"": 60.0, ""P80"": 80.0, ""P90"": 90.0}",False,fallback_default
20250909-221125,2025-09-09 22:17:38 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.25, 0.4, 0.2, 0.1, 0.04, 0.01]",True,
20250909-221125,2025-09-09 22:17:38 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.20348837209302326, 0.12790697674418605, 0.058139534883720936, 0.01744186046511628, 0.011627906976744186, 0.5813953488372093]",True,
20250909-221125,2025-09-09 22:17:38 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.32, 0.38, 0.2, 0.07, 0.02, 0.01]",True,
20250909-221125,2025-09-09 22:17:38 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.30000000000000004, 0.35000000000000003, 0.20000000000000004, 0.08000000000000002, 0.04000000000000001, 0.030000000000000002]",True,
20250909-221125,2025-09-09 22:19:09 +0300,discrete,38195,How many major US labor strikes with generative AI as one of their main reasons will start in 2029?,OpenRouter-Default [openai/gpt-4o],"{""P10"": 1.0, ""P20"": 1.5, ""P40"": 2.0, ""P60"": 3.0, ""P80"": 4.0, ""P90"": 5.0}",True,
20250909-221125,2025-09-09 22:19:09 +0300,discrete,38195,How many major US labor strikes with generative AI as one of their main reasons will start in 2029?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"{""P10"": 1.0, ""P20"": 2.0, ""P40"": 3.0, ""P60"": 5.0, ""P80"": 7.0, ""P90"": 9.0}",True,
20250909-221125,2025-09-09 22:19:09 +0300,discrete,38195,How many major US labor strikes with generative AI as one of their main reasons will start in 2029?,Gemini [gemini-2.5-pro],"{""P10"": 1.0, ""P20"": 2.0, ""P40"": 3.0, ""P60"": 4.0, ""P80"": 6.0, ""P90"": 8.0}",True,
20250909-221125,2025-09-09 22:19:09 +0300,discrete,38195,How many major US labor strikes with generative AI as one of their main reasons will start in 2029?,Grok [grok-4],"{""P10"": 0.0, ""P20"": 1.0, ""P40"": 2.0, ""P60"": 3.0, ""P80"": 4.0, ""P90"": 5.0}",True,
20250909-222444,2025-09-09 22:26:10 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.050000,True,
20250909-222444,2025-09-09 22:26:10 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.080000,True,
20250909-222444,2025-09-09 22:26:10 +0300,binary,578,Will humans go extinct before 2100?,Gemini [gemini-2.5-pro],0.090000,True,
20250909-222444,2025-09-09 22:26:10 +0300,binary,578,Will humans go extinct before 2100?,Grok [grok-4],0.100000,True,
20250909-222444,2025-09-09 22:28:26 +0300,numeric,14333,How old will the oldest living person be in 2100?,OpenRouter-Default [openai/gpt-4o],"{""P10"": 115.0, ""P20"": 117.0, ""P40"": 120.0, ""P60"": 122.0, ""P80"": 125.0, ""P90"": 128.0}",True,
20250909-222444,2025-09-09 22:28:26 +0300,numeric,14333,How old will the oldest living person be in 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"{""P10"": 118.0, ""P20"": 121.0, ""P40"": 126.0, ""P60"": 131.0, ""P80"": 138.0, ""P90"": 145.0}",True,
20250909-222444,2025-09-09 22:28:26 +0300,numeric,14333,How old will the oldest living person be in 2100?,Gemini [gemini-2.5-pro],"{""P10"": 114.0, ""P20"": 116.0, ""P40"": 117.0, ""P60"": 119.0, ""P80"": 122.0, ""P90"": 126.0}",True,
20250909-222444,2025-09-09 22:28:26 +0300,numeric,14333,How old will the oldest living person be in 2100?,Grok [grok-4],"{""P10"": 116.0, ""P20"": 118.0, ""P40"": 121.0, ""P60"": 124.0, ""P80"": 129.0, ""P90"": 134.0}",True,
20250909-222444,2025-09-09 22:30:13 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.35000000000000003, 0.35000000000000003, 0.18000000000000002, 0.08000000000000002, 0.030000000000000002, 0.010000000000000002]",True,
20250909-222444,2025-09-09 22:30:13 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.21621621621621623, 0.13513513513513511, 0.05405405405405406, 0.02702702702702703, 0.02702702702702703, 0.5405405405405405]",True,
20250909-222444,2025-09-09 22:30:13 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.3, 0.42, 0.22, 0.05, 0.01, 0.0]",True,
20250909-222444,2025-09-09 22:30:13 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.25, 0.4, 0.2, 0.1, 0.03, 0.02]",True,
20250909-222444,2025-09-09 22:31:24 +0300,discrete,38195,How many major US labor strikes with generative AI as one of their main reasons will start in 2029?,OpenRouter-Default [openai/gpt-4o],"{""P10"": 1.0, ""P20"": 1.5, ""P40"": 2.0, ""P60"": 3.0, ""P80"": 4.0, ""P90"": 5.0}",True,
20250909-222444,2025-09-09 22:31:24 +0300,discrete,38195,How many major US labor strikes with generative AI as one of their main reasons will start in 2029?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"{""P10"": 1.0, ""P20"": 1.0, ""P40"": 2.0, ""P60"": 3.0, ""P80"": 4.0, ""P90"": 5.0}",True,
20250909-222444,2025-09-09 22:31:24 +0300,discrete,38195,How many major US labor strikes with generative AI as one of their main reasons will start in 2029?,Gemini [gemini-2.5-pro],"{""P10"": 2.0, ""P20"": 3.0, ""P40"": 4.0, ""P60"": 5.0, ""P80"": 6.0, ""P90"": 7.0}",True,
20250909-222444,2025-09-09 22:31:24 +0300,discrete,38195,How many major US labor strikes with generative AI as one of their main reasons will start in 2029?,Grok [grok-4],"{""P10"": 0.0, ""P20"": 1.0, ""P40"": 2.0, ""P60"": 3.0, ""P80"": 4.0, ""P90"": 6.0}",True,
20250909-223849,2025-09-09 22:39:49 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.030000,True,
20250909-223849,2025-09-09 22:39:49 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.150000,True,
20250909-223849,2025-09-09 22:39:49 +0300,binary,578,Will humans go extinct before 2100?,Gemini [gemini-2.5-pro],0.060000,True,
20250909-223849,2025-09-09 22:39:49 +0300,binary,578,Will humans go extinct before 2100?,Grok [grok-4],0.030000,True,
20250909-223849,2025-09-09 22:42:50 +0300,numeric,14333,How old will the oldest living person be in 2100?,OpenRouter-Default [openai/gpt-4o],"{""P10"": 115.0, ""P20"": 118.0, ""P40"": 121.0, ""P60"": 123.0, ""P80"": 125.0, ""P90"": 128.0}",True,
20250909-223849,2025-09-09 22:42:50 +0300,numeric,14333,How old will the oldest living person be in 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"{""P10"": 118.0, ""P20"": 121.0, ""P40"": 125.0, ""P60"": 130.0, ""P80"": 138.0, ""P90"": 145.0}",True,
20250909-223849,2025-09-09 22:42:50 +0300,numeric,14333,How old will the oldest living person be in 2100?,Gemini [gemini-2.5-pro],"{""P10"": 119.0, ""P20"": 120.0, ""P40"": 121.0, ""P60"": 123.0, ""P80"": 126.0, ""P90"": 128.0}",True,
20250909-223849,2025-09-09 22:42:50 +0300,numeric,14333,How old will the oldest living person be in 2100?,Grok [grok-4],"{""P10"": 10.0, ""P20"": 20.0, ""P40"": 40.0, ""P50"": 50.0, ""P60"": 60.0, ""P80"": 80.0, ""P90"": 90.0}",False,fallback_default
20250909-223849,2025-09-09 22:44:34 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.3, 0.4, 0.2, 0.07, 0.02, 0.01]",True,
20250909-223849,2025-09-09 22:44:34 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.22222222222222224, 0.1388888888888889, 0.049999999999999996, 0.016666666666666666, 0.016666666666666666, 0.5555555555555556]",True,
20250909-223849,2025-09-09 22:44:34 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.15, 0.39, 0.3, 0.12, 0.03, 0.01]",True,
20250909-223849,2025-09-09 22:44:34 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.2, 0.35, 0.25, 0.12, 0.05, 0.03]",True,
20250909-223849,2025-09-09 22:45:55 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",OpenRouter-Default [openai/gpt-4o],0.030000,True,
20250909-223849,2025-09-09 22:45:55 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.030000,True,
20250909-223849,2025-09-09 22:45:55 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Gemini [gemini-2.5-pro],0.070000,True,
20250909-223849,2025-09-09 22:45:55 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Grok [grok-4],0.020000,True,
20250909-225135,2025-09-09 22:52:49 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.040000,True,
20250909-225135,2025-09-09 22:52:49 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.040000,True,
20250909-225135,2025-09-09 22:52:49 +0300,binary,578,Will humans go extinct before 2100?,Gemini [gemini-2.5-pro],0.090000,True,
20250909-225135,2025-09-09 22:52:49 +0300,binary,578,Will humans go extinct before 2100?,Grok [grok-4],0.100000,True,
20250909-225135,2025-09-09 22:55:50 +0300,numeric,14333,How old will the oldest living person be in 2100?,OpenRouter-Default [openai/gpt-4o],"{""P10"": 115.0, ""P20"": 117.0, ""P40"": 119.0, ""P60"": 121.0, ""P80"": 123.0, ""P90"": 125.0}",True,
20250909-225135,2025-09-09 22:55:50 +0300,numeric,14333,How old will the oldest living person be in 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"{""P10"": 116.0, ""P20"": 119.0, ""P40"": 123.0, ""P60"": 127.0, ""P80"": 133.0, ""P90"": 138.0}",True,
20250909-225135,2025-09-09 22:55:50 +0300,numeric,14333,How old will the oldest living person be in 2100?,Gemini [gemini-2.5-pro],"{""P10"": 116.0, ""P20"": 117.0, ""P40"": 118.0, ""P60"": 120.0, ""P80"": 123.0, ""P90"": 126.0}",True,
20250909-225135,2025-09-09 22:55:50 +0300,numeric,14333,How old will the oldest living person be in 2100?,Grok [grok-4],"{""P10"": 10.0, ""P20"": 20.0, ""P40"": 40.0, ""P50"": 50.0, ""P60"": 60.0, ""P80"": 80.0, ""P90"": 90.0}",False,fallback_default
20250909-225135,2025-09-09 22:57:05 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.3, 0.4, 0.2, 0.05, 0.03, 0.02]",True,
20250909-225135,2025-09-09 22:57:05 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.15, 0.38, 0.3, 0.11, 0.04, 0.02]",True,
20250909-225135,2025-09-09 22:57:05 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.2, 0.35, 0.3, 0.1, 0.03, 0.02]",True,
20250909-225135,2025-09-09 22:57:05 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.30000000000000004, 0.35000000000000003, 0.20000000000000004, 0.10000000000000002, 0.030000000000000002, 0.020000000000000004]",True,
20250909-225135,2025-09-09 22:59:10 +0300,numeric,36839,"What will be Donald Trump's rank on the Forbes Real-Time Billionaire's List on July 1, 2025?",OpenRouter-Default [openai/gpt-4o],"{""P10"": 180.0, ""P20"": 190.0, ""P40"": 200.0, ""P60"": 210.0, ""P80"": 220.0, ""P90"": 230.0}",True,
20250909-225135,2025-09-09 22:59:10 +0300,numeric,36839,"What will be Donald Trump's rank on the Forbes Real-Time Billionaire's List on July 1, 2025?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"{""P10"": 140.0, ""P20"": 160.0, ""P40"": 185.0, ""P60"": 210.0, ""P80"": 240.0, ""P90"": 270.0}",True,
20250909-225135,2025-09-09 22:59:10 +0300,numeric,36839,"What will be Donald Trump's rank on the Forbes Real-Time Billionaire's List on July 1, 2025?",Gemini [gemini-2.5-pro],"{""P10"": 140.0, ""P20"": 170.0, ""P40"": 210.0, ""P60"": 280.0, ""P80"": 400.0, ""P90"": 550.0}",True,
20250909-225135,2025-09-09 22:59:10 +0300,numeric,36839,"What will be Donald Trump's rank on the Forbes Real-Time Billionaire's List on July 1, 2025?",Grok [grok-4],"{""P10"": 130.0, ""P20"": 150.0, ""P40"": 180.0, ""P60"": 205.0, ""P80"": 240.0, ""P90"": 280.0}",True,
20250909-230422,2025-09-09 23:06:06 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.030000,True,
20250909-230422,2025-09-09 23:06:06 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],null,False,parse_failed
20250909-230422,2025-09-09 23:06:06 +0300,binary,578,Will humans go extinct before 2100?,Gemini [gemini-2.5-pro],0.120000,True,
20250909-230422,2025-09-09 23:06:06 +0300,binary,578,Will humans go extinct before 2100?,Grok [grok-4],0.020000,True,
20250909-230422,2025-09-09 23:08:33 +0300,numeric,14333,How old will the oldest living person be in 2100?,OpenRouter-Default [openai/gpt-4o],"{""P10"": 115.0, ""P20"": 117.0, ""P40"": 120.0, ""P60"": 122.0, ""P80"": 124.0, ""P90"": 126.0}",True,
20250909-230422,2025-09-09 23:08:33 +0300,numeric,14333,How old will the oldest living person be in 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"{""P10"": 116.0, ""P20"": 119.0, ""P40"": 123.0, ""P60"": 127.0, ""P80"": 135.0, ""P90"": 145.0}",True,
20250909-230422,2025-09-09 23:08:33 +0300,numeric,14333,How old will the oldest living person be in 2100?,Gemini [gemini-2.5-pro],"{""P10"": 114.0, ""P20"": 116.0, ""P40"": 117.0, ""P60"": 119.0, ""P80"": 122.0, ""P90"": 125.0}",True,
20250909-230422,2025-09-09 23:08:33 +0300,numeric,14333,How old will the oldest living person be in 2100?,Grok [grok-4],"{""P10"": 116.0, ""P20"": 119.0, ""P40"": 123.0, ""P60"": 127.0, ""P80"": 133.0, ""P90"": 139.0}",True,
20250909-230422,2025-09-09 23:09:59 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.3, 0.4, 0.2, 0.05, 0.03, 0.02]",True,
20250909-230422,2025-09-09 23:09:59 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.1243523316062176, 0.19170984455958548, 0.09844559585492227, 0.04145077720207253, 0.025906735751295335, 0.5181347150259067]",True,
20250909-230422,2025-09-09 23:09:59 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.35, 0.44, 0.16, 0.04, 0.01, 0.0]",True,
20250909-230422,2025-09-09 23:09:59 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.15, 0.3, 0.3, 0.15, 0.07, 0.03]",True,
20250909-230422,2025-09-09 23:11:06 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",OpenRouter-Default [openai/gpt-4o],0.010000,True,
20250909-230422,2025-09-09 23:11:06 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.050000,True,
20250909-230422,2025-09-09 23:11:06 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Gemini [gemini-2.5-pro],0.120000,True,
20250909-230422,2025-09-09 23:11:06 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Grok [grok-4],0.050000,True,
20250909-231600,2025-09-09 23:17:04 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.050000,True,
20250909-231600,2025-09-09 23:17:04 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.080000,True,
20250909-231600,2025-09-09 23:17:04 +0300,binary,578,Will humans go extinct before 2100?,Gemini [gemini-2.5-pro],0.060000,True,
20250909-231600,2025-09-09 23:17:04 +0300,binary,578,Will humans go extinct before 2100?,Grok [grok-4],0.060000,True,
20250909-231600,2025-09-09 23:19:31 +0300,numeric,14333,How old will the oldest living person be in 2100?,OpenRouter-Default [openai/gpt-4o],"{""P10"": 115.0, ""P20"": 117.0, ""P40"": 120.0, ""P60"": 122.0, ""P80"": 125.0, ""P90"": 128.0}",True,
20250909-231600,2025-09-09 23:19:31 +0300,numeric,14333,How old will the oldest living person be in 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"{""P10"": 119.0, ""P20"": 122.0, ""P40"": 126.0, ""P60"": 130.0, ""P80"": 136.0, ""P90"": 142.0}",True,
20250909-231600,2025-09-09 23:19:31 +0300,numeric,14333,How old will the oldest living person be in 2100?,Gemini [gemini-2.5-pro],"{""P10"": 116.0, ""P20"": 117.0, ""P40"": 119.0, ""P60"": 121.0, ""P80"": 125.0, ""P90"": 128.0}",True,
20250909-231600,2025-09-09 23:19:31 +0300,numeric,14333,How old will the oldest living person be in 2100?,Grok [grok-4],"{""P10"": 112.0, ""P20"": 116.0, ""P40"": 120.0, ""P60"": 124.0, ""P80"": 132.0, ""P90"": 140.0}",True,
20250909-231600,2025-09-09 23:21:13 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.4, 0.35, 0.15, 0.05, 0.03, 0.02]",True,
20250909-231600,2025-09-09 23:21:13 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.12, 0.28, 0.32, 0.16, 0.08, 0.04]",True,
20250909-231600,2025-09-09 23:21:13 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.38, 0.45, 0.13, 0.03, 0.01, 0.0]",True,
20250909-231600,2025-09-09 23:21:13 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.30000000000000004, 0.35000000000000003, 0.20000000000000004, 0.08000000000000002, 0.05000000000000001, 0.020000000000000004]",True,
20250909-231600,2025-09-09 23:22:22 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",OpenRouter-Default [openai/gpt-4o],0.020000,True,
20250909-231600,2025-09-09 23:22:22 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.030000,True,
20250909-231600,2025-09-09 23:22:22 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Gemini [gemini-2.5-pro],0.050000,True,
20250909-231600,2025-09-09 23:22:22 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Grok [grok-4],0.030000,True,
20250909-232722,2025-09-09 23:28:22 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.025000,True,
20250909-232722,2025-09-09 23:28:22 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.070000,True,
20250909-232722,2025-09-09 23:28:22 +0300,binary,578,Will humans go extinct before 2100?,Gemini [gemini-2.5-pro],0.060000,True,
20250909-232722,2025-09-09 23:28:22 +0300,binary,578,Will humans go extinct before 2100?,Grok [grok-4],0.080000,True,
20250909-232722,2025-09-09 23:31:23 +0300,numeric,14333,How old will the oldest living person be in 2100?,OpenRouter-Default [openai/gpt-4o],"{""P10"": 110.0, ""P20"": 112.0, ""P40"": 115.0, ""P60"": 118.0, ""P80"": 121.0, ""P90"": 123.0}",True,
20250909-232722,2025-09-09 23:31:23 +0300,numeric,14333,How old will the oldest living person be in 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"{""P10"": 118.0, ""P20"": 120.0, ""P40"": 124.0, ""P60"": 128.0, ""P80"": 135.0, ""P90"": 142.0}",True,
20250909-232722,2025-09-09 23:31:23 +0300,numeric,14333,How old will the oldest living person be in 2100?,Gemini [gemini-2.5-pro],"{""P10"": 115.0, ""P20"": 116.0, ""P40"": 118.0, ""P60"": 120.0, ""P80"": 123.0, ""P90"": 126.0}",True,
20250909-232722,2025-09-09 23:31:23 +0300,numeric,14333,How old will the oldest living person be in 2100?,Grok [grok-4],"{""P10"": 10.0, ""P20"": 20.0, ""P40"": 40.0, ""P50"": 50.0, ""P60"": 60.0, ""P80"": 80.0, ""P90"": 90.0}",False,fallback_default
20250909-232722,2025-09-09 23:32:38 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.5, 0.3, 0.15, 0.04, 0.01, 0.0]",True,
20250909-232722,2025-09-09 23:32:38 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.17045454545454544, 0.13068181818181818, 0.07954545454545456, 0.03409090909090909, 0.017045454545454544, 0.5681818181818182]",True,
20250909-232722,2025-09-09 23:32:38 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.33, 0.43, 0.2, 0.03, 0.01, 0.0]",True,
20250909-232722,2025-09-09 23:32:38 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.30000000000000004, 0.35000000000000003, 0.18000000000000002, 0.09000000000000001, 0.05000000000000001, 0.030000000000000002]",True,
20250909-232722,2025-09-09 23:33:41 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",OpenRouter-Default [openai/gpt-4o],0.010000,True,
20250909-232722,2025-09-09 23:33:41 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.020000,True,
20250909-232722,2025-09-09 23:33:41 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Gemini [gemini-2.5-pro],0.100000,True,
20250909-232722,2025-09-09 23:33:41 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Grok [grok-4],0.020000,True,
20250909-233936,2025-09-09 23:42:38 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.4, 0.3, 0.2, 0.07, 0.02, 0.01]",True,
20250909-233936,2025-09-09 23:42:38 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.2282608695652174, 0.14673913043478262, 0.05434782608695653, 0.016304347826086956, 0.010869565217391306, 0.5434782608695653]",True,
20250909-233936,2025-09-09 23:42:38 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.25, 0.4, 0.25, 0.07, 0.02, 0.01]",True,
20250909-233936,2025-09-09 23:42:38 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",False,fallback_equal
20250909-234852,2025-09-09 23:50:14 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.30701754385964913, 0.3508771929824562, 0.1754385964912281, 0.10526315789473685, 0.04385964912280702, 0.01754385964912281]",True,
20250909-234852,2025-09-09 23:50:14 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.19444444444444442, 0.1388888888888889, 0.06666666666666667, 0.02777777777777778, 0.016666666666666666, 0.5555555555555556]",True,
20250909-234852,2025-09-09 23:50:14 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.4, 0.4, 0.15, 0.03, 0.01, 0.01]",True,
